image_path,annotation_path,country,split,label,label_name,source_object_label,patch_source,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,patch_xmin,patch_ymin,patch_xmax,patch_ymax,image_width,image_height
datasets/rdd2022/China_Drone/train/images/China_Drone_000011.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000011.xml,China_Drone,train,0,non_pothole,D00,annotation_box,292,98,340,256,214,74,419,279,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000012.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000012.xml,China_Drone,train,0,non_pothole,D20,annotation_box,86,319,361,367,44,154,402,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000013.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000013.xml,China_Drone,train,0,non_pothole,D10,annotation_box,379,93,512,144,339,32,512,205,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000013.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000013.xml,China_Drone,train,0,non_pothole,D00,annotation_box,484,113,512,233,356,95,512,251,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000013.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000013.xml,China_Drone,train,0,non_pothole,D00,annotation_box,457,239,499,387,320,217,512,409,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000014.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000014.xml,China_Drone,train,0,non_pothole,D10,annotation_box,143,171,325,214,116,74,353,311,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000015.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000015.xml,China_Drone,train,0,non_pothole,D00,annotation_box,463,351,507,512,303,303,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000016.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000016.xml,China_Drone,train,0,non_pothole,D10,annotation_box,164,326,512,428,60,60,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000017.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000017.xml,China_Drone,train,0,non_pothole,D10,annotation_box,49,355,203,379,26,267,226,467,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000018.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000018.xml,China_Drone,train,0,non_pothole,D10,annotation_box,8,289,99,306,0,238,118,356,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000019.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000019.xml,China_Drone,train,0,non_pothole,D00,annotation_box,209,1,233,206,88,0,354,266,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000019.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000019.xml,China_Drone,train,0,non_pothole,D00,annotation_box,190,284,213,512,54,216,350,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000020.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000020.xml,China_Drone,train,0,non_pothole,D10,annotation_box,14,234,258,372,0,144,317,461,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000020.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000020.xml,China_Drone,train,0,non_pothole,D00,annotation_box,228,162,303,294,180,142,352,314,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000020.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000020.xml,China_Drone,train,0,non_pothole,D10,annotation_box,233,1,408,119,206,0,434,228,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000021.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000021.xml,China_Drone,train,0,non_pothole,D00,annotation_box,243,1,274,185,139,0,378,239,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000022.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000022.xml,China_Drone,train,0,non_pothole,D10,annotation_box,232,267,512,305,148,104,512,468,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000022.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000022.xml,China_Drone,train,0,non_pothole,D00,annotation_box,322,1,365,279,151,0,512,361,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000023.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000023.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,1,234,99,453,0,201,285,486,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000023.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000023.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,19,415,359,512,0,70,442,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000024.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000024.xml,China_Drone,train,0,non_pothole,D00,annotation_box,14,1,45,512,0,0,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000024.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000024.xml,China_Drone,train,0,non_pothole,D00,annotation_box,39,1,115,99,14,0,141,127,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000025.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000025.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,202,267,280,512,82,194,400,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000026.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000026.xml,China_Drone,train,0,non_pothole,D00,annotation_box,120,1,142,115,57,0,205,148,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000026.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000026.xml,China_Drone,train,0,non_pothole,D00,annotation_box,128,274,155,450,27,248,256,477,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000027.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000027.xml,China_Drone,train,0,non_pothole,D00,annotation_box,462,1,512,209,242,0,512,270,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000027.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000027.xml,China_Drone,train,0,non_pothole,D00,annotation_box,475,409,512,512,378,378,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000028.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000028.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,382,1,512,512,0,0,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000029.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000029.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,62,45,160,152,42,29,181,168,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000030.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000030.xml,China_Drone,train,0,non_pothole,D10,annotation_box,74,138,307,180,39,8,342,311,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000030.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000030.xml,China_Drone,train,0,non_pothole,D10,annotation_box,358,116,435,141,346,78,446,178,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000031.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000031.xml,China_Drone,train,0,non_pothole,D10,annotation_box,1,290,78,309,0,250,100,350,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000031.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000031.xml,China_Drone,train,0,non_pothole,D10,annotation_box,126,279,156,296,122,268,161,307,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000032.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000032.xml,China_Drone,train,0,non_pothole,D10,annotation_box,60,363,195,392,40,290,216,466,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000032.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000032.xml,China_Drone,train,0,non_pothole,D00,annotation_box,59,288,84,369,19,276,124,381,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000033.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000033.xml,China_Drone,train,0,non_pothole,D10,annotation_box,1,52,77,77,0,15,99,114,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000033.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000033.xml,China_Drone,train,0,non_pothole,D00,annotation_box,295,58,329,138,260,46,364,150,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000034.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000034.xml,China_Drone,train,0,non_pothole,D00,annotation_box,93,282,115,382,39,267,169,397,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000035.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000035.xml,China_Drone,train,0,non_pothole,D20,annotation_box,322,84,512,405,95,36,512,453,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000035.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000035.xml,China_Drone,train,0,non_pothole,D00,annotation_box,448,1,471,79,409,0,510,101,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000036.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000036.xml,China_Drone,train,0,non_pothole,D10,annotation_box,27,307,512,359,0,0,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000036.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000036.xml,China_Drone,train,0,non_pothole,D00,annotation_box,102,395,136,512,43,360,195,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000037.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000037.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,1,361,166,393,0,270,214,484,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000038.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000038.xml,China_Drone,train,0,non_pothole,D00,annotation_box,267,319,384,395,250,281,402,433,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000039.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000039.xml,China_Drone,train,0,non_pothole,D10,annotation_box,5,469,155,501,0,317,195,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000039.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000039.xml,China_Drone,train,0,non_pothole,D00,annotation_box,42,210,77,336,0,191,164,355,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000040.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000040.xml,China_Drone,train,0,non_pothole,D00,annotation_box,82,143,105,238,32,128,156,252,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000040.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000040.xml,China_Drone,train,0,non_pothole,D10,annotation_box,32,428,158,449,13,348,177,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000041.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000041.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,173,336,303,512,124,283,353,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000041.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000041.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,350,456,449,512,335,383,464,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000042.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000042.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,21,164,388,219,0,0,477,477,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000042.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000042.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,303,153,361,512,45,45,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000043.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000043.xml,China_Drone,train,0,non_pothole,D10,annotation_box,191,234,511,273,96,46,512,462,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000044.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000044.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,243,1,512,204,162,0,512,350,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000045.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000045.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,1,1,178,312,0,0,404,404,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000045.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000045.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,1,313,162,512,0,253,259,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000046.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000046.xml,China_Drone,train,0,non_pothole,D00,annotation_box,189,161,219,395,52,126,356,430,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000047.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000047.xml,China_Drone,train,0,non_pothole,D10,annotation_box,76,334,349,389,35,157,390,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000047.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000047.xml,China_Drone,train,0,non_pothole,D00,annotation_box,240,37,265,186,156,14,350,208,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000048.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000048.xml,China_Drone,train,1,pothole,D40,annotation_box,216,85,285,280,124,56,378,310,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000049.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000049.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,1,243,347,512,0,62,450,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000050.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000050.xml,China_Drone,train,0,non_pothole,D00,annotation_box,126,6,179,228,8,0,297,289,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000050.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000050.xml,China_Drone,train,0,non_pothole,D00,annotation_box,318,14,368,170,242,0,445,203,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000050.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000050.xml,China_Drone,train,0,non_pothole,D20,annotation_box,311,171,351,223,297,163,365,231,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000051.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000051.xml,China_Drone,train,0,non_pothole,D10,annotation_box,225,284,512,369,139,139,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000052.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000052.xml,China_Drone,train,0,non_pothole,D10,annotation_box,467,267,512,370,378,252,512,386,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000053.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000053.xml,China_Drone,train,0,non_pothole,D20,annotation_box,365,1,470,128,335,0,500,165,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000054.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000054.xml,China_Drone,train,0,non_pothole,D10,annotation_box,247,224,512,276,168,78,512,422,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000055.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000055.xml,China_Drone,train,0,non_pothole,D00,annotation_box,414,1,461,512,0,0,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000056.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000056.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,1,1,486,85,0,0,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000057.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000057.xml,China_Drone,train,1,pothole,D40,annotation_box,201,236,244,274,194,227,250,283,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000057.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000057.xml,China_Drone,train,1,pothole,D40,annotation_box,200,388,238,428,193,382,245,434,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000058.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000058.xml,China_Drone,train,0,non_pothole,D00,annotation_box,380,1,409,127,312,0,476,164,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000058.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000058.xml,China_Drone,train,0,non_pothole,D00,annotation_box,392,139,425,340,251,109,512,370,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000058.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000058.xml,China_Drone,train,0,non_pothole,D00,annotation_box,401,311,428,511,252,252,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000059.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000059.xml,China_Drone,train,0,non_pothole,D00,annotation_box,39,151,72,385,0,116,304,420,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000060.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000060.xml,China_Drone,train,0,non_pothole,D10,annotation_box,1,61,512,142,0,0,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000061.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000061.xml,China_Drone,train,0,non_pothole,D10,annotation_box,1,157,103,186,0,105,133,238,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000061.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000061.xml,China_Drone,train,0,non_pothole,D10,annotation_box,195,58,476,98,147,0,512,365,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000061.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000061.xml,China_Drone,train,1,pothole,D40,annotation_box,384,274,447,337,374,264,456,346,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000062.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000062.xml,China_Drone,train,1,pothole,D40,annotation_box,204,231,248,268,198,221,255,278,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000062.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000062.xml,China_Drone,train,1,pothole,D40,annotation_box,207,388,240,426,199,382,248,431,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000063.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000063.xml,China_Drone,train,0,non_pothole,D20,annotation_box,187,212,320,315,167,177,340,350,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000064.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000064.xml,China_Drone,train,1,pothole,D40,annotation_box,234,1,394,41,210,0,418,208,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000064.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000064.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,93,385,375,512,50,145,417,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000065.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000065.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,450,28,512,253,220,0,512,292,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000066.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000066.xml,China_Drone,train,0,non_pothole,D10,annotation_box,63,309,345,368,20,145,387,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000067.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000067.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,282,397,512,512,213,213,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000067.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000067.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,337,266,383,395,276,246,444,414,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000068.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000068.xml,China_Drone,train,0,non_pothole,D00,annotation_box,185,1,208,111,125,0,268,143,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000068.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000068.xml,China_Drone,train,0,non_pothole,D00,annotation_box,163,194,186,512,0,99,413,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000068.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000068.xml,China_Drone,train,0,non_pothole,D00,annotation_box,120,258,145,460,1,228,264,491,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000069.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000069.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,315,171,512,512,69,69,512,512,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000069.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000069.xml,China_Drone,train,0,non_pothole,D10,annotation_box,320,42,512,78,262,0,512,250,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000070.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000070.xml,China_Drone,train,0,non_pothole,D00,annotation_box,94,1,318,151,60,0,351,291,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000071.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000071.xml,China_Drone,train,0,non_pothole,Repair,annotation_box,135,37,351,401,6,0,479,473,512,512
