image_path,annotation_path,country,split,label,label_name,has_pothole,num_objects,num_pothole_objects,unique_object_labels,object_labels,image_width,image_height
datasets/rdd2022/Japan/train/images/Japan_003115.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003115.xml,Japan,train,1,pothole,1,2,1,D40|D50,D40|D50,600,600
datasets/rdd2022/Japan/train/images/Japan_001824.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_001824.xml,Japan,train,0,non_pothole,0,2,0,D44,D44|D44,600,600
datasets/rdd2022/Norway/train/images/Norway_008137.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_008137.xml,Norway,train,1,pothole,1,3,1,D00|D40,D00|D40|D00,4040,2035
datasets/rdd2022/Norway/train/images/Norway_003563.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_003563.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/India/train/images/India_008662.jpg,datasets/rdd2022/India/train/annotations/xmls/India_008662.xml,India,train,1,pothole,1,4,3,D20|D40,D40|D40|D20|D40,720,720
datasets/rdd2022/United_States/train/images/United_States_002637.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_002637.xml,United_States,train,0,non_pothole,0,3,0,D00,D00|D00|D00,640,640
datasets/rdd2022/Norway/train/images/Norway_000167.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_000167.xml,Norway,train,0,non_pothole,0,0,0,,,3643,2041
datasets/rdd2022/Japan/train/images/Japan_007557.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007557.xml,Japan,train,1,pothole,1,4,2,D20|D40,D40|D20|D20|D40,600,600
datasets/rdd2022/Japan/train/images/Japan_010128.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_010128.xml,Japan,train,0,non_pothole,0,2,0,D10|D20,D20|D10,600,600
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_001903.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_001903.xml,China_MotorBike,train,0,non_pothole,0,3,0,D00|D10,D10|D10|D00,512,512
datasets/rdd2022/Japan/train/images/Japan_009776.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_009776.xml,Japan,train,1,pothole,1,2,1,D20|D40,D20|D40,600,600
datasets/rdd2022/Norway/train/images/Norway_005297.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_005297.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/Japan/train/images/Japan_007645.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007645.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/India/train/images/India_000698.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000698.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_004939.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_004939.xml,Japan,train,0,non_pothole,0,2,0,D00|D50,D50|D00,600,600
datasets/rdd2022/Japan/train/images/Japan_007591.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007591.xml,Japan,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/India/train/images/India_009594.jpg,datasets/rdd2022/India/train/annotations/xmls/India_009594.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_003124.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003124.xml,Japan,train,1,pothole,1,2,1,D10|D40,D10|D40,600,600
datasets/rdd2022/Japan/train/images/Japan_006778.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_006778.xml,Japan,train,0,non_pothole,0,3,0,D43|D50,D43|D50|D50,600,600
datasets/rdd2022/India/train/images/India_000113.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000113.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Norway/train/images/Norway_001377.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_001377.xml,Norway,train,0,non_pothole,0,6,0,D00|D10,D00|D10|D00|D00|D00|D00,3643,2041
datasets/rdd2022/United_States/train/images/United_States_004059.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_004059.xml,United_States,train,0,non_pothole,0,3,0,D00|D10,D00|D00|D10,640,640
datasets/rdd2022/Czech/train/images/Czech_002633.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002633.xml,Czech,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/India/train/images/India_005200.jpg,datasets/rdd2022/India/train/annotations/xmls/India_005200.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_001532.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_001532.xml,China_MotorBike,train,1,pothole,1,15,3,D00|D10|D20|D40|Repair,D00|D00|D10|Repair|D40|D10|D00|D10|D40|D40|D20|D10|D00|D10|D00,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000445.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000445.xml,China_Drone,train,0,non_pothole,0,2,0,D20|Repair,Repair|D20,512,512
datasets/rdd2022/Japan/train/images/Japan_011198.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_011198.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/India/train/images/India_004210.jpg,datasets/rdd2022/India/train/annotations/xmls/India_004210.xml,India,train,0,non_pothole,0,1,0,D20,D20,720,720
datasets/rdd2022/Japan/train/images/Japan_000407.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_000407.xml,Japan,train,0,non_pothole,0,1,0,D20,D20,600,600
datasets/rdd2022/India/train/images/India_002496.jpg,datasets/rdd2022/India/train/annotations/xmls/India_002496.xml,India,train,1,pothole,1,3,2,D20|D40,D20|D40|D40,720,720
datasets/rdd2022/Czech/train/images/Czech_001280.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_001280.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_006595.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_006595.xml,Japan,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/Norway/train/images/Norway_007295.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_007295.xml,Norway,train,0,non_pothole,0,1,0,D10,D10,3650,2044
datasets/rdd2022/Japan/train/images/Japan_003694.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003694.xml,Japan,train,0,non_pothole,0,2,0,D00|D44,D44|D00,600,600
datasets/rdd2022/India/train/images/India_007042.jpg,datasets/rdd2022/India/train/annotations/xmls/India_007042.xml,India,train,1,pothole,1,3,3,D40,D40|D40|D40,720,720
datasets/rdd2022/India/train/images/India_008483.jpg,datasets/rdd2022/India/train/annotations/xmls/India_008483.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Norway/train/images/Norway_000009.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_000009.xml,Norway,train,1,pothole,1,11,5,D00|D20|D40,D20|D40|D40|D20|D00|D00|D40|D20|D40|D00|D40,3650,2044
datasets/rdd2022/Czech/train/images/Czech_003443.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_003443.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/India/train/images/India_001374.jpg,datasets/rdd2022/India/train/annotations/xmls/India_001374.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_007364.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007364.xml,Japan,train,1,pothole,1,3,3,D40,D40|D40|D40,1024,1024
datasets/rdd2022/India/train/images/India_008821.jpg,datasets/rdd2022/India/train/annotations/xmls/India_008821.xml,India,train,1,pothole,1,2,2,D40,D40|D40,720,720
datasets/rdd2022/United_States/train/images/United_States_001522.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_001522.xml,United_States,train,0,non_pothole,0,3,0,D00,D00|D00|D00,640,640
datasets/rdd2022/Japan/train/images/Japan_002113.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_002113.xml,Japan,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/United_States/train/images/United_States_000370.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000370.xml,United_States,train,0,non_pothole,0,5,0,D00|D10|D20,D10|D10|D20|D00|D00,640,640
datasets/rdd2022/Japan/train/images/Japan_000817.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_000817.xml,Japan,train,0,non_pothole,0,2,0,D00|D10,D00|D10,600,600
datasets/rdd2022/Japan/train/images/Japan_010174.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_010174.xml,Japan,train,0,non_pothole,0,1,0,D20,D20,600,600
datasets/rdd2022/Japan/train/images/Japan_005815.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_005815.xml,Japan,train,1,pothole,1,7,5,D20|D40,D40|D40|D40|D20|D20|D40|D40,600,600
datasets/rdd2022/India/train/images/India_000866.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000866.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Norway/train/images/Norway_006040.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_006040.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/China_Drone/train/images/China_Drone_001457.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_001457.xml,China_Drone,train,0,non_pothole,0,2,0,Repair,Repair|Repair,512,512
datasets/rdd2022/India/train/images/India_009181.jpg,datasets/rdd2022/India/train/annotations/xmls/India_009181.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/India/train/images/India_002703.jpg,datasets/rdd2022/India/train/annotations/xmls/India_002703.xml,India,train,0,non_pothole,0,1,0,D00,D00,720,720
datasets/rdd2022/Czech/train/images/Czech_002866.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002866.xml,Czech,train,1,pothole,1,3,1,D00|D40,D00|D00|D40,600,600
datasets/rdd2022/Japan/train/images/Japan_005396.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_005396.xml,Japan,train,0,non_pothole,0,2,0,D00|D44,D44|D00,600,600
datasets/rdd2022/Norway/train/images/Norway_001566.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_001566.xml,Norway,train,0,non_pothole,0,0,0,,,3643,2041
datasets/rdd2022/India/train/images/India_000545.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000545.xml,India,train,1,pothole,1,1,1,D40,D40,720,720
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000826.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000826.xml,China_MotorBike,train,0,non_pothole,0,1,0,D10,D10,512,512
datasets/rdd2022/India/train/images/India_000662.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000662.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Czech/train/images/Czech_002679.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002679.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/China_Drone/train/images/China_Drone_001527.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_001527.xml,China_Drone,train,0,non_pothole,0,4,0,D20,D20|D20|D20|D20,512,512
datasets/rdd2022/Japan/train/images/Japan_004078.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_004078.xml,Japan,train,0,non_pothole,0,2,0,D10,D10|D10,600,600
datasets/rdd2022/Czech/train/images/Czech_002393.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002393.xml,Czech,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/China_Drone/train/images/China_Drone_000115.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000115.xml,China_Drone,train,0,non_pothole,0,2,0,Repair,Repair|Repair,512,512
datasets/rdd2022/India/train/images/India_003669.jpg,datasets/rdd2022/India/train/annotations/xmls/India_003669.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/United_States/train/images/United_States_004643.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_004643.xml,United_States,train,1,pothole,1,1,1,D40,D40,640,640
datasets/rdd2022/Czech/train/images/Czech_000554.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_000554.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_011286.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_011286.xml,Japan,train,0,non_pothole,0,4,0,D20|D44,D44|D20|D44|D44,600,600
datasets/rdd2022/United_States/train/images/United_States_000382.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000382.xml,United_States,train,0,non_pothole,0,4,0,D00|D20,D00|D20|D00|D00,640,640
datasets/rdd2022/United_States/train/images/United_States_001607.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_001607.xml,United_States,train,0,non_pothole,0,3,0,D00|D10,D10|D00|D00,640,640
datasets/rdd2022/United_States/train/images/United_States_001918.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_001918.xml,United_States,train,0,non_pothole,0,1,0,D00,D00,640,640
datasets/rdd2022/China_Drone/train/images/China_Drone_000427.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000427.xml,China_Drone,train,0,non_pothole,0,4,0,Repair,Repair|Repair|Repair|Repair,512,512
datasets/rdd2022/India/train/images/India_000869.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000869.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/United_States/train/images/United_States_003679.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_003679.xml,United_States,train,0,non_pothole,0,2,0,D00,D00|D00,640,640
datasets/rdd2022/United_States/train/images/United_States_004624.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_004624.xml,United_States,train,0,non_pothole,0,1,0,D00,D00,640,640
datasets/rdd2022/Japan/train/images/Japan_007036.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007036.xml,Japan,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/Norway/train/images/Norway_000148.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_000148.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/Czech/train/images/Czech_002933.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002933.xml,Czech,train,0,non_pothole,0,1,0,D10,D10,600,600
datasets/rdd2022/Japan/train/images/Japan_008175.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_008175.xml,Japan,train,0,non_pothole,0,1,0,D20,D20,600,600
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000522.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000522.xml,China_MotorBike,train,0,non_pothole,0,5,0,D00|D10,D00|D00|D10|D00|D10,512,512
datasets/rdd2022/Japan/train/images/Japan_004883.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_004883.xml,Japan,train,0,non_pothole,0,4,0,D10|D44,D44|D10|D10|D10,600,600
datasets/rdd2022/United_States/train/images/United_States_002948.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_002948.xml,United_States,train,0,non_pothole,0,4,0,D00|D10,D10|D00|D00|D10,640,640
datasets/rdd2022/Norway/train/images/Norway_001534.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_001534.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/Czech/train/images/Czech_001332.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_001332.xml,Czech,train,0,non_pothole,0,2,0,D00,D00|D00,600,600
datasets/rdd2022/Czech/train/images/Czech_001819.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_001819.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_010536.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_010536.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_012801.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_012801.xml,Japan,train,1,pothole,1,3,2,D20|D40,D40|D40|D20,600,600
datasets/rdd2022/India/train/images/India_001728.jpg,datasets/rdd2022/India/train/annotations/xmls/India_001728.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_010056.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_010056.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_004918.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_004918.xml,Japan,train,0,non_pothole,0,2,0,D44,D44|D44,600,600
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_001437.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_001437.xml,China_MotorBike,train,1,pothole,1,2,2,D40,D40|D40,512,512
datasets/rdd2022/Japan/train/images/Japan_003279.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003279.xml,Japan,train,0,non_pothole,0,1,0,D20,D20,600,600
datasets/rdd2022/Norway/train/images/Norway_004127.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_004127.xml,Norway,train,0,non_pothole,0,6,0,D00|D10,D00|D00|D00|D00|D00|D10,3643,2041
datasets/rdd2022/Japan/train/images/Japan_009302.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_009302.xml,Japan,train,0,non_pothole,0,2,0,D10|D20,D20|D10,600,600
datasets/rdd2022/Japan/train/images/Japan_006560.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_006560.xml,Japan,train,1,pothole,1,3,1,D20|D40,D20|D20|D40,600,600
datasets/rdd2022/Czech/train/images/Czech_002615.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002615.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_012317.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_012317.xml,Japan,train,0,non_pothole,0,3,0,D00|D20|D44,D20|D44|D00,600,600
datasets/rdd2022/United_States/train/images/United_States_001537.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_001537.xml,United_States,train,0,non_pothole,0,1,0,D00,D00,640,640
datasets/rdd2022/United_States/train/images/United_States_000582.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000582.xml,United_States,train,0,non_pothole,0,1,0,D00,D00,640,640
datasets/rdd2022/Norway/train/images/Norway_001507.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_001507.xml,Norway,train,1,pothole,1,6,6,D40,D40|D40|D40|D40|D40|D40,4040,2035
datasets/rdd2022/India/train/images/India_003512.jpg,datasets/rdd2022/India/train/annotations/xmls/India_003512.xml,India,train,1,pothole,1,5,5,D40,D40|D40|D40|D40|D40,720,720
datasets/rdd2022/India/train/images/India_006174.jpg,datasets/rdd2022/India/train/annotations/xmls/India_006174.xml,India,train,1,pothole,1,2,1,D00|D40,D40|D00,720,720
datasets/rdd2022/China_Drone/train/images/China_Drone_000335.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000335.xml,China_Drone,train,0,non_pothole,0,2,0,D00,D00|D00,512,512
datasets/rdd2022/India/train/images/India_009875.jpg,datasets/rdd2022/India/train/annotations/xmls/India_009875.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000839.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000839.xml,China_MotorBike,train,0,non_pothole,0,1,0,D00,D00,512,512
datasets/rdd2022/India/train/images/India_002024.jpg,datasets/rdd2022/India/train/annotations/xmls/India_002024.xml,India,train,0,non_pothole,0,1,0,D20,D20,720,720
datasets/rdd2022/China_Drone/train/images/China_Drone_001933.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_001933.xml,China_Drone,train,0,non_pothole,0,1,0,D10,D10,512,512
datasets/rdd2022/Japan/train/images/Japan_004096.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_004096.xml,Japan,train,0,non_pothole,0,2,0,D00|D44,D00|D44,600,600
datasets/rdd2022/China_Drone/train/images/China_Drone_002353.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002353.xml,China_Drone,train,0,non_pothole,0,3,0,D20|Repair,Repair|Repair|D20,512,512
datasets/rdd2022/Japan/train/images/Japan_009174.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_009174.xml,Japan,train,1,pothole,1,6,1,D10|D40|D50,D40|D50|D50|D10|D10|D10,600,600
datasets/rdd2022/China_Drone/train/images/China_Drone_001258.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_001258.xml,China_Drone,train,0,non_pothole,0,3,0,D20|Repair,D20|D20|Repair,512,512
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_001725.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_001725.xml,China_MotorBike,train,0,non_pothole,0,1,0,D20,D20,512,512
datasets/rdd2022/Japan/train/images/Japan_009902.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_009902.xml,Japan,train,0,non_pothole,0,3,0,D44|D50,D44|D50|D50,600,600
datasets/rdd2022/Czech/train/images/Czech_002086.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002086.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_001328.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_001328.xml,China_MotorBike,train,0,non_pothole,0,2,0,D10|D20,D20|D10,512,512
datasets/rdd2022/Japan/train/images/Japan_008309.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_008309.xml,Japan,train,0,non_pothole,0,3,0,D00|D10,D00|D10|D10,600,600
