image_path,annotation_path,country,split,label,label_name,has_pothole,num_objects,num_pothole_objects,unique_object_labels,object_labels,image_width,image_height
datasets/rdd2022/Norway/train/images/Norway_006751.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_006751.xml,Norway,train,0,non_pothole,0,0,0,,,3643,2041
datasets/rdd2022/Norway/train/images/Norway_004341.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_004341.xml,Norway,train,0,non_pothole,0,0,0,,,3650,2044
datasets/rdd2022/Norway/train/images/Norway_005439.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_005439.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/India/train/images/India_006130.jpg,datasets/rdd2022/India/train/annotations/xmls/India_006130.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Norway/train/images/Norway_007798.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_007798.xml,Norway,train,0,non_pothole,0,15,0,D00|D10,D00|D00|D00|D00|D00|D00|D00|D00|D00|D00|D00|D10|D00|D00|D00,3643,2041
datasets/rdd2022/China_Drone/train/images/China_Drone_000487.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000487.xml,China_Drone,train,1,pothole,1,2,1,D20|D40,D40|D20,512,512
datasets/rdd2022/India/train/images/India_003115.jpg,datasets/rdd2022/India/train/annotations/xmls/India_003115.xml,India,train,0,non_pothole,0,2,0,D00,D00|D00,720,720
datasets/rdd2022/India/train/images/India_003373.jpg,datasets/rdd2022/India/train/annotations/xmls/India_003373.xml,India,train,1,pothole,1,5,2,D00|D40,D40|D00|D00|D00|D40,720,720
datasets/rdd2022/Norway/train/images/Norway_005867.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_005867.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/India/train/images/India_001750.jpg,datasets/rdd2022/India/train/annotations/xmls/India_001750.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Czech/train/images/Czech_001284.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_001284.xml,Czech,train,1,pothole,1,3,1,D20|D40,D20|D40|D20,600,600
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000092.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000092.xml,China_MotorBike,train,0,non_pothole,0,4,0,D00|D10,D10|D00|D00|D00,512,512
datasets/rdd2022/India/train/images/India_007955.jpg,datasets/rdd2022/India/train/annotations/xmls/India_007955.xml,India,train,1,pothole,1,2,1,D20|D40,D20|D40,720,720
datasets/rdd2022/Norway/train/images/Norway_000595.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_000595.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/United_States/train/images/United_States_000641.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000641.xml,United_States,train,0,non_pothole,0,1,0,D20,D20,640,640
datasets/rdd2022/Czech/train/images/Czech_000343.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_000343.xml,Czech,train,1,pothole,1,2,2,D40,D40|D40,600,600
datasets/rdd2022/Japan/train/images/Japan_008217.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_008217.xml,Japan,train,0,non_pothole,0,1,0,D50,D50,600,600
datasets/rdd2022/India/train/images/India_000721.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000721.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_002674.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_002674.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_009064.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_009064.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_000379.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_000379.xml,Japan,train,0,non_pothole,0,2,0,D20|D50,D20|D50,600,600
datasets/rdd2022/India/train/images/India_006543.jpg,datasets/rdd2022/India/train/annotations/xmls/India_006543.xml,India,train,0,non_pothole,0,2,0,D00|D20,D20|D00,720,720
datasets/rdd2022/India/train/images/India_004155.jpg,datasets/rdd2022/India/train/annotations/xmls/India_004155.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/India/train/images/India_006524.jpg,datasets/rdd2022/India/train/annotations/xmls/India_006524.xml,India,train,1,pothole,1,6,5,D20|D40,D20|D40|D40|D40|D40|D40,720,720
datasets/rdd2022/India/train/images/India_007679.jpg,datasets/rdd2022/India/train/annotations/xmls/India_007679.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_006550.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_006550.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Czech/train/images/Czech_000940.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_000940.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Norway/train/images/Norway_002241.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_002241.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/China_Drone/train/images/China_Drone_001914.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_001914.xml,China_Drone,train,0,non_pothole,0,4,0,Repair,Repair|Repair|Repair|Repair,512,512
datasets/rdd2022/India/train/images/India_005122.jpg,datasets/rdd2022/India/train/annotations/xmls/India_005122.xml,India,train,1,pothole,1,3,3,D40,D40|D40|D40,720,720
datasets/rdd2022/Czech/train/images/Czech_002571.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002571.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Czech/train/images/Czech_000408.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_000408.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Japan/train/images/Japan_005427.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_005427.xml,Japan,train,0,non_pothole,0,8,0,D00|D10|D20|D44,D44|D20|D10|D10|D10|D00|D00|D00,600,600
datasets/rdd2022/Japan/train/images/Japan_001996.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_001996.xml,Japan,train,0,non_pothole,0,2,0,D00|D44,D44|D00,600,600
datasets/rdd2022/United_States/train/images/United_States_003315.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_003315.xml,United_States,train,0,non_pothole,0,2,0,D00|D20,D20|D00,640,640
datasets/rdd2022/Japan/train/images/Japan_003060.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003060.xml,Japan,train,0,non_pothole,0,4,0,D00|D20|D50,D50|D20|D20|D00,600,600
datasets/rdd2022/Czech/train/images/Czech_002830.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_002830.xml,Czech,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/India/train/images/India_003795.jpg,datasets/rdd2022/India/train/annotations/xmls/India_003795.xml,India,train,1,pothole,1,1,1,D40,D40,720,720
datasets/rdd2022/Japan/train/images/Japan_007159.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007159.xml,Japan,train,0,non_pothole,0,1,0,D20,D20,600,600
datasets/rdd2022/Czech/train/images/Czech_000747.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_000747.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/China_Drone/train/images/China_Drone_002340.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002340.xml,China_Drone,train,0,non_pothole,0,1,0,D00,D00,512,512
datasets/rdd2022/China_Drone/train/images/China_Drone_000642.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000642.xml,China_Drone,train,0,non_pothole,0,2,0,Repair,Repair|Repair,512,512
datasets/rdd2022/India/train/images/India_002724.jpg,datasets/rdd2022/India/train/annotations/xmls/India_002724.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_007758.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007758.xml,Japan,train,1,pothole,1,7,5,D20|D40|D50,D40|D40|D40|D40|D40|D50|D20,600,600
datasets/rdd2022/India/train/images/India_005421.jpg,datasets/rdd2022/India/train/annotations/xmls/India_005421.xml,India,train,1,pothole,1,7,2,D00|D01|D40|D44,D01|D00|D00|D40|D44|D44|D40,720,720
datasets/rdd2022/United_States/train/images/United_States_000889.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000889.xml,United_States,train,0,non_pothole,0,4,0,D00|D10,D10|D10|D00|D00,640,640
datasets/rdd2022/Norway/train/images/Norway_006255.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_006255.xml,Norway,train,0,non_pothole,0,2,0,D00,D00|D00,3643,2041
datasets/rdd2022/Japan/train/images/Japan_007252.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007252.xml,Japan,train,0,non_pothole,0,3,0,D20|D44,D20|D44|D20,600,600
datasets/rdd2022/United_States/train/images/United_States_003695.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_003695.xml,United_States,train,0,non_pothole,0,3,0,D00|D10,D00|D00|D10,640,640
datasets/rdd2022/Japan/train/images/Japan_000124.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_000124.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/India/train/images/India_002429.jpg,datasets/rdd2022/India/train/annotations/xmls/India_002429.xml,India,train,1,pothole,1,2,2,D40,D40|D40,720,720
datasets/rdd2022/Norway/train/images/Norway_007461.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_007461.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000283.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000283.xml,China_MotorBike,train,0,non_pothole,0,2,0,D00|D20,D00|D20,512,512
datasets/rdd2022/India/train/images/India_001456.jpg,datasets/rdd2022/India/train/annotations/xmls/India_001456.xml,India,train,1,pothole,1,2,1,D20|D40,D40|D20,720,720
datasets/rdd2022/Japan/train/images/Japan_000172.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_000172.xml,Japan,train,1,pothole,1,3,1,D40|D50,D40|D50|D50,600,600
datasets/rdd2022/Japan/train/images/Japan_005029.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_005029.xml,Japan,train,0,non_pothole,0,3,0,D00|D20,D20|D20|D00,600,600
datasets/rdd2022/Japan/train/images/Japan_001118.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_001118.xml,Japan,train,0,non_pothole,0,1,0,D20,D20,600,600
datasets/rdd2022/Norway/train/images/Norway_001822.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_001822.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000170.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000170.xml,China_MotorBike,train,0,non_pothole,0,4,0,D00,D00|D00|D00|D00,512,512
datasets/rdd2022/United_States/train/images/United_States_000590.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000590.xml,United_States,train,0,non_pothole,0,2,0,D00|D20,D20|D00,640,640
datasets/rdd2022/India/train/images/India_003990.jpg,datasets/rdd2022/India/train/annotations/xmls/India_003990.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_011913.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_011913.xml,Japan,train,0,non_pothole,0,4,0,D10|D20|D44,D44|D20|D10|D10,600,600
datasets/rdd2022/Norway/train/images/Norway_006986.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_006986.xml,Norway,train,0,non_pothole,0,2,0,D00,D00|D00,3643,2041
datasets/rdd2022/India/train/images/India_004215.jpg,datasets/rdd2022/India/train/annotations/xmls/India_004215.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_003475.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003475.xml,Japan,train,0,non_pothole,0,1,0,D50,D50,600,600
datasets/rdd2022/India/train/images/India_005355.jpg,datasets/rdd2022/India/train/annotations/xmls/India_005355.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Norway/train/images/Norway_004491.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_004491.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/Czech/train/images/Czech_001792.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_001792.xml,Czech,train,0,non_pothole,0,1,0,D10,D10,600,600
datasets/rdd2022/Japan/train/images/Japan_003421.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003421.xml,Japan,train,0,non_pothole,0,1,0,D20,D20,600,600
datasets/rdd2022/Norway/train/images/Norway_003105.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_003105.xml,Norway,train,0,non_pothole,0,6,0,D00|D10,D00|D00|D00|D10|D00|D10,3643,2041
datasets/rdd2022/India/train/images/India_003967.jpg,datasets/rdd2022/India/train/annotations/xmls/India_003967.xml,India,train,1,pothole,1,2,1,D40|D44,D44|D40,720,720
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_001210.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_001210.xml,China_MotorBike,train,0,non_pothole,0,1,0,D10,D10,512,512
datasets/rdd2022/Czech/train/images/Czech_000132.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_000132.xml,Czech,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/China_Drone/train/images/China_Drone_000205.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_000205.xml,China_Drone,train,1,pothole,1,4,1,D00|D20|D40,D00|D40|D20|D00,512,512
datasets/rdd2022/Norway/train/images/Norway_002207.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_002207.xml,Norway,train,0,non_pothole,0,4,0,D00,D00|D00|D00|D00,3643,2041
datasets/rdd2022/India/train/images/India_000136.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000136.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_009032.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_009032.xml,Japan,train,0,non_pothole,0,2,0,D10|D20,D20|D10,600,600
datasets/rdd2022/Norway/train/images/Norway_002651.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_002651.xml,Norway,train,0,non_pothole,0,9,0,D00|D20,D00|D00|D20|D00|D00|D00|D00|D00|D00,3650,2044
datasets/rdd2022/Japan/train/images/Japan_007219.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007219.xml,Japan,train,0,non_pothole,0,3,0,D10|D44,D44|D10|D10,600,600
datasets/rdd2022/United_States/train/images/United_States_001350.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_001350.xml,United_States,train,0,non_pothole,0,2,0,D00,D00|D00,640,640
datasets/rdd2022/Norway/train/images/Norway_001184.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_001184.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/United_States/train/images/United_States_002526.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_002526.xml,United_States,train,0,non_pothole,0,2,0,D00|D10,D10|D00,640,640
datasets/rdd2022/India/train/images/India_001521.jpg,datasets/rdd2022/India/train/annotations/xmls/India_001521.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/China_MotorBike/train/images/China_MotorBike_000999.jpg,datasets/rdd2022/China_MotorBike/train/annotations/xmls/China_MotorBike_000999.xml,China_MotorBike,train,0,non_pothole,0,2,0,D00,D00|D00,512,512
datasets/rdd2022/United_States/train/images/United_States_002229.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_002229.xml,United_States,train,0,non_pothole,0,2,0,D00,D00|D00,640,640
datasets/rdd2022/China_Drone/train/images/China_Drone_001948.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_001948.xml,China_Drone,train,0,non_pothole,0,2,0,D00|Repair,Repair|D00,512,512
datasets/rdd2022/Czech/train/images/Czech_000950.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_000950.xml,Czech,train,0,non_pothole,0,1,0,D00,D00,600,600
datasets/rdd2022/United_States/train/images/United_States_000373.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000373.xml,United_States,train,0,non_pothole,0,3,0,D00,D00|D00|D00,640,640
datasets/rdd2022/Japan/train/images/Japan_012740.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_012740.xml,Japan,train,1,pothole,1,4,4,D40,D40|D40|D40|D40,1024,1024
datasets/rdd2022/India/train/images/India_003338.jpg,datasets/rdd2022/India/train/annotations/xmls/India_003338.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/United_States/train/images/United_States_001427.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_001427.xml,United_States,train,0,non_pothole,0,1,0,D10,D10,640,640
datasets/rdd2022/Czech/train/images/Czech_001793.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_001793.xml,Czech,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/Norway/train/images/Norway_002678.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_002678.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/Japan/train/images/Japan_007947.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007947.xml,Japan,train,0,non_pothole,0,3,0,D20,D20|D20|D20,600,600
datasets/rdd2022/India/train/images/India_007900.jpg,datasets/rdd2022/India/train/annotations/xmls/India_007900.xml,India,train,1,pothole,1,2,2,D40,D40|D40,720,720
datasets/rdd2022/United_States/train/images/United_States_004113.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_004113.xml,United_States,train,0,non_pothole,0,3,0,D00|D10,D10|D00|D00,640,640
datasets/rdd2022/India/train/images/India_006290.jpg,datasets/rdd2022/India/train/annotations/xmls/India_006290.xml,India,train,1,pothole,1,7,7,D40,D40|D40|D40|D40|D40|D40|D40,720,720
datasets/rdd2022/Japan/train/images/Japan_012578.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_012578.xml,Japan,train,1,pothole,1,6,2,D20|D40|D50,D20|D40|D40|D50|D50|D50,600,600
datasets/rdd2022/Norway/train/images/Norway_005063.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_005063.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/Japan/train/images/Japan_005825.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_005825.xml,Japan,train,0,non_pothole,0,3,0,D00|D20|D44,D00|D44|D20,600,600
datasets/rdd2022/Norway/train/images/Norway_002842.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_002842.xml,Norway,train,0,non_pothole,0,0,0,,,3643,2041
datasets/rdd2022/China_Drone/train/images/China_Drone_001105.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_001105.xml,China_Drone,train,0,non_pothole,0,1,0,D10,D10,512,512
datasets/rdd2022/Japan/train/images/Japan_007310.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007310.xml,Japan,train,0,non_pothole,0,2,0,D10|D20,D20|D10,600,600
datasets/rdd2022/Japan/train/images/Japan_011696.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_011696.xml,Japan,train,0,non_pothole,0,3,0,D44,D44|D44|D44,600,600
datasets/rdd2022/Norway/train/images/Norway_005254.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_005254.xml,Norway,train,0,non_pothole,0,0,0,,,3643,2041
datasets/rdd2022/Japan/train/images/Japan_003451.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003451.xml,Japan,train,1,pothole,1,5,2,D10|D40|D50,D40|D50|D40|D10|D10,600,600
datasets/rdd2022/Japan/train/images/Japan_007248.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_007248.xml,Japan,train,0,non_pothole,0,2,0,D44|D50,D44|D50,600,600
datasets/rdd2022/Norway/train/images/Norway_007739.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_007739.xml,Norway,train,0,non_pothole,0,2,0,D00,D00|D00,4040,2035
datasets/rdd2022/United_States/train/images/United_States_001272.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_001272.xml,United_States,train,0,non_pothole,0,2,0,D00,D00|D00,640,640
datasets/rdd2022/Japan/train/images/Japan_006032.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_006032.xml,Japan,train,0,non_pothole,0,0,0,,,600,600
datasets/rdd2022/India/train/images/India_000163.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000163.xml,India,train,0,non_pothole,0,1,0,D43,D43,720,720
datasets/rdd2022/India/train/images/India_002823.jpg,datasets/rdd2022/India/train/annotations/xmls/India_002823.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/United_States/train/images/United_States_004347.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_004347.xml,United_States,train,1,pothole,1,3,2,D20|D40,D20|D40|D40,640,640
datasets/rdd2022/Norway/train/images/Norway_003795.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_003795.xml,Norway,train,0,non_pothole,0,0,0,,,4040,2035
datasets/rdd2022/Japan/train/images/Japan_008686.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_008686.xml,Japan,train,0,non_pothole,0,4,0,D00|D20|D50,D20|D50|D20|D00,600,600
datasets/rdd2022/Japan/train/images/Japan_010501.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_010501.xml,Japan,train,0,non_pothole,0,1,0,D20,D20,600,600
datasets/rdd2022/India/train/images/India_004358.jpg,datasets/rdd2022/India/train/annotations/xmls/India_004358.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Norway/train/images/Norway_001775.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_001775.xml,Norway,train,0,non_pothole,0,0,0,,,3643,2041
datasets/rdd2022/United_States/train/images/United_States_000923.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000923.xml,United_States,train,0,non_pothole,0,2,0,D00,D00|D00,640,640
datasets/rdd2022/India/train/images/India_000701.jpg,datasets/rdd2022/India/train/annotations/xmls/India_000701.xml,India,train,1,pothole,1,1,1,D40,D40,720,720
datasets/rdd2022/India/train/images/India_007364.jpg,datasets/rdd2022/India/train/annotations/xmls/India_007364.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Norway/train/images/Norway_002176.jpg,datasets/rdd2022/Norway/train/annotations/xmls/Norway_002176.xml,Norway,train,0,non_pothole,0,1,0,D00,D00,4040,2035
datasets/rdd2022/India/train/images/India_005821.jpg,datasets/rdd2022/India/train/annotations/xmls/India_005821.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/United_States/train/images/United_States_000417.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000417.xml,United_States,train,0,non_pothole,0,2,0,D10|D20,D10|D20,640,640
datasets/rdd2022/United_States/train/images/United_States_003447.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_003447.xml,United_States,train,0,non_pothole,0,1,0,D10,D10,640,640
datasets/rdd2022/India/train/images/India_008224.jpg,datasets/rdd2022/India/train/annotations/xmls/India_008224.xml,India,train,1,pothole,1,5,4,D00|D40,D40|D40|D40|D40|D00,720,720
datasets/rdd2022/Japan/train/images/Japan_013114.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_013114.xml,Japan,train,0,non_pothole,0,2,0,D20|D50,D50|D20,600,600
datasets/rdd2022/China_Drone/train/images/China_Drone_002135.jpg,datasets/rdd2022/China_Drone/train/annotations/xmls/China_Drone_002135.xml,China_Drone,train,0,non_pothole,0,2,0,Repair,Repair|Repair,512,512
datasets/rdd2022/United_States/train/images/United_States_000772.jpg,datasets/rdd2022/United_States/train/annotations/xmls/United_States_000772.xml,United_States,train,0,non_pothole,0,4,0,D00|D10,D00|D00|D00|D10,640,640
datasets/rdd2022/Czech/train/images/Czech_003584.jpg,datasets/rdd2022/Czech/train/annotations/xmls/Czech_003584.xml,Czech,train,1,pothole,1,2,1,D00|D40,D00|D40,600,600
datasets/rdd2022/Japan/train/images/Japan_003120.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_003120.xml,Japan,train,0,non_pothole,0,2,0,D44|D50,D44|D50,600,600
datasets/rdd2022/India/train/images/India_002966.jpg,datasets/rdd2022/India/train/annotations/xmls/India_002966.xml,India,train,0,non_pothole,0,0,0,,,720,720
datasets/rdd2022/Japan/train/images/Japan_012946.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_012946.xml,Japan,train,0,non_pothole,0,4,0,D00|D44,D00|D00|D44|D44,600,600
datasets/rdd2022/Japan/train/images/Japan_002440.jpg,datasets/rdd2022/Japan/train/annotations/xmls/Japan_002440.xml,Japan,train,0,non_pothole,0,6,0,D00|D10|D44,D44|D00|D10|D00|D10|D10,600,600
